gene_id	gene_name	ZFIN.ID	Description
ENSDARG00000098059	fkbp3	https://zfin.org/ZDB-GENE-030616-419	FK506 binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-030616-419]
ENSDARG00000013224	phc2b	https://zfin.org/ZDB-GENE-040426-1113	polyhomeotic homolog 2b (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040426-1113]
ENSDARG00000054010	scaf1	https://zfin.org/ZDB-GENE-120215-214	SR-related CTD-associated factor 1 [Source:ZFIN;Acc:ZDB-GENE-120215-214]
ENSDARG00000103283	si:dkey-238o14.7	https://zfin.org/ZDB-GENE-110913-54	si:dkey-238o14.7 [Source:ZFIN;Acc:ZDB-GENE-110913-54]
ENSDARG00000088893	CTRL (1 of many)	https://zfin.org/ZDB-GENE-131127-38	si:dkey-238d18.3 [Source:ZFIN;Acc:ZDB-GENE-131127-38]
ENSDARG00000021408	kdelc2	https://zfin.org/ZDB-GENE-060810-142	KDEL (Lys-Asp-Glu-Leu) containing 2 [Source:ZFIN;Acc:ZDB-GENE-060810-142]
ENSDARG00000020960	hgs	https://zfin.org/ZDB-GENE-030131-6107	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:ZFIN;Acc:ZDB-GENE-030131-6107]
ENSDARG00000032405	zgc:85975	https://zfin.org/ZDB-GENE-040426-2417	zgc:85975 [Source:ZFIN;Acc:ZDB-GENE-040426-2417]
ENSDARG00000061551	rap1gap2a	https://zfin.org/ZDB-GENE-061013-179	RAP1 GTPase activating protein 2a [Source:ZFIN;Acc:ZDB-GENE-061013-179]
ENSDARG00000078014	pacsin2	https://zfin.org/ZDB-GENE-040426-2596	protein kinase C and casein kinase substrate in neurons 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2596]
ENSDARG00000016743	angel2	https://zfin.org/ZDB-GENE-030131-6498	angel homolog 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-6498]
ENSDARG00000087206	cct2	https://zfin.org/ZDB-GENE-020419-6	"chaperonin containing TCP1, subunit 2 (beta) [Source:ZFIN;Acc:ZDB-GENE-020419-6]"
ENSDARG00000100794	mmp13b	https://zfin.org/ZDB-GENE-030131-6152	matrix metallopeptidase 13b [Source:ZFIN;Acc:ZDB-GENE-030131-6152]
ENSDARG00000086169	sgk494b	https://zfin.org/ZDB-GENE-120215-252	uncharacterized serine/threonine-protein kinase SgK494b [Source:ZFIN;Acc:ZDB-GENE-120215-252]
ENSDARG00000097249	si:dkey-80g18.5	https://zfin.org/ZDB-GENE-131121-240	si:dkey-80g18.5 [Source:ZFIN;Acc:ZDB-GENE-131121-240]
ENSDARG00000097583	arfgap3	https://zfin.org/ZDB-GENE-040426-1	ADP-ribosylation factor GTPase activating protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1]
ENSDARG00000099563	inpp5ka	https://zfin.org/ZDB-GENE-070410-101	inositol polyphosphate-5-phosphatase Ka [Source:ZFIN;Acc:ZDB-GENE-070410-101]
ENSDARG00000068939	xaf1	https://zfin.org/ZDB-GENE-060929-840	XIAP associated factor 1 [Source:ZFIN;Acc:ZDB-GENE-060929-840]
ENSDARG00000096345	ighv4-5	https://zfin.org/ZDB-GENE-040514-11	immunoglobulin heavy variable 4-5 [Source:ZFIN;Acc:ZDB-GENE-040514-11]
ENSDARG00000105242	si:dkey-238o14.4	https://zfin.org/ZDB-GENE-110914-86	si:dkey-238o14.4 [Source:ZFIN;Acc:ZDB-GENE-110914-86]
ENSDARG00000096388	ighv5-3	https://zfin.org/ZDB-GENE-040514-17	immunoglobulin heavy variable 5-3 [Source:ZFIN;Acc:ZDB-GENE-040514-17]
ENSDARG00000096481	si:dkey-16p19.8	https://zfin.org/ZDB-GENE-120709-67	si:dkey-16p19.8 [Source:ZFIN;Acc:ZDB-GENE-120709-67]
ENSDARG00000096276	ighv6-1	https://zfin.org/ZDB-GENE-040514-23	immunoglobulin heavy variable 6-1 [Source:ZFIN;Acc:ZDB-GENE-040514-23]
ENSDARG00000069555	si:dkey-16p19.9	https://zfin.org/ZDB-GENE-120703-33	si:dkey-16p19.9 [Source:ZFIN;Acc:ZDB-GENE-120703-33]
ENSDARG00000096267	ighv5-2	https://zfin.org/ZDB-GENE-040514-16	immunoglobulin heavy variable 5-2 [Source:ZFIN;Acc:ZDB-GENE-040514-16]
ENSDARG00000054510	adrb2b	https://zfin.org/ZDB-GENE-070410-32	"adrenoceptor beta 2, surface b [Source:ZFIN;Acc:ZDB-GENE-070410-32]"
ENSDARG00000039302	terfa	https://zfin.org/ZDB-GENE-020419-38	telomeric repeat binding factor a [Source:ZFIN;Acc:ZDB-GENE-020419-38]
ENSDARG00000100209	prpf39	https://zfin.org/ZDB-GENE-030616-420	PRP39 pre-mRNA processing factor 39 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-030616-420]
ENSDARG00000094459	znf987	https://zfin.org/ZDB-GENE-120709-57	zinc finger protein 987 [Source:ZFIN;Acc:ZDB-GENE-120709-57]
ENSDARG00000099090	znf1087	https://zfin.org/ZDB-GENE-110913-106	zinc finger protein 1087 [Source:ZFIN;Acc:ZDB-GENE-110913-106]
ENSDARG00000069184	ubtd2	https://zfin.org/ZDB-GENE-040718-473	ubiquitin domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040718-473]
ENSDARG00000017266	scml4	https://zfin.org/ZDB-GENE-041210-338	sex comb on midleg-like 4 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-041210-338]
ENSDARG00000005050	wnt2ba	https://zfin.org/ZDB-GENE-030717-2	"wingless-type MMTV integration site family, member 2Ba [Source:ZFIN;Acc:ZDB-GENE-030717-2]"
ENSDARG00000099595	si:dkeyp-44d3.2	https://zfin.org/ZDB-GENE-120709-41	si:dkeyp-44d3.2 [Source:ZFIN;Acc:ZDB-GENE-120709-41]
ENSDARG00000094241	si:dkey-204f11.6p	https://zfin.org/ZDB-GENEP-041001-12	"si:dkey-204f11.6, pseudogene [Source:ZFIN;Acc:ZDB-GENEP-041001-12]"
ENSDARG00000100137	il17ra2	https://zfin.org/ZDB-GENE-060503-869	interleukin 17 receptor A2 [Source:ZFIN;Acc:ZDB-GENE-060503-869]
ENSDARG00000092596	si:dkeyp-44d3.1	https://zfin.org/ZDB-GENE-120709-22	si:dkeyp-44d3.1 [Source:ZFIN;Acc:ZDB-GENE-120709-22]
ENSDARG00000042357	cldnk	https://zfin.org/ZDB-GENE-040801-201	claudin k [Source:ZFIN;Acc:ZDB-GENE-040801-201]
ENSDARG00000069082	rnmtl1b	https://zfin.org/ZDB-GENE-030131-158	RNA methyltransferase like 1b [Source:ZFIN;Acc:ZDB-GENE-030131-158]
ENSDARG00000103208	il17ra1b	https://zfin.org/ZDB-GENE-110914-185	interleukin 17 receptor A1b [Source:ZFIN;Acc:ZDB-GENE-110914-185]
ENSDARG00000078520	ikbip	https://zfin.org/ZDB-GENE-050913-116	IKBKB interacting protein [Source:ZFIN;Acc:ZDB-GENE-131122-26]
ENSDARG00000096394	ighv4-3	https://zfin.org/ZDB-GENE-040514-9	immunoglobulin heavy variable 4-3 [Source:ZFIN;Acc:ZDB-GENE-040514-9]
ENSDARG00000052215	btr02	https://zfin.org/ZDB-GENE-060825-228	"bloodthirsty-related gene family, member 2 [Source:ZFIN;Acc:ZDB-GENE-060825-228]"
ENSDARG00000007449	slc25a39	https://zfin.org/ZDB-GENE-040426-1250	"solute carrier family 25, member 39 [Source:ZFIN;Acc:ZDB-GENE-040426-1250]"
ENSDARG00000096337	ighv5-1	https://zfin.org/ZDB-GENE-040514-15	immunoglobulin heavy variable 5-1 [Source:ZFIN;Acc:ZDB-GENE-040514-15]
ENSDARG00000054542	il12bb	https://zfin.org/ZDB-GENE-030131-7937	"interleukin 12B, b [Source:ZFIN;Acc:ZDB-GENE-030131-7937]"
ENSDARG00000103307	znf1117	https://zfin.org/ZDB-GENE-110914-52	zinc finger protein 1117 [Source:ZFIN;Acc:ZDB-GENE-110914-52]
ENSDARG00000092616	si:dkey-204f11.3	https://zfin.org/ZDB-GENE-040724-190	si:dkey-204f11.3 [Source:ZFIN;Acc:ZDB-GENE-040724-190]
ENSDARG00000099022	faua	https://zfin.org/ZDB-GENE-040426-1700	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed a [Source:ZFIN;Acc:ZDB-GENE-040426-1700]
ENSDARG00000101960	si:dkeyp-44d3.3	https://zfin.org/ZDB-GENE-120703-45	si:dkeyp-44d3.3 [Source:ZFIN;Acc:ZDB-GENE-120703-45]
ENSDARG00000012381	hsc70	https://zfin.org/ZDB-GENE-040426-1221	heat shock cognate 70 [Source:ZFIN;Acc:ZDB-GENE-040426-1221]
ENSDARG00000069251	si:dkeyp-50f7.2	https://zfin.org/ZDB-GENE-030131-5968	si:dkeyp-50f7.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5968]
ENSDARG00000059993	trpm4a	https://zfin.org/ZDB-GENE-090302-3	"transient receptor potential cation channel, subfamily M, member 4a [Source:ZFIN;Acc:ZDB-GENE-090302-3]"
ENSDARG00000086228	si:dkey-120c6.5	https://zfin.org/ZDB-GENE-131121-595	si:dkey-120c6.5 [Source:ZFIN;Acc:ZDB-GENE-131121-595]
ENSDARG00000101626	arf6a	https://zfin.org/ZDB-GENE-030131-8007	ADP-ribosylation factor 6a [Source:ZFIN;Acc:ZDB-GENE-030131-8007]
ENSDARG00000097797	tomm6	https://zfin.org/ZDB-GENE-131121-445	translocase of outer mitochondrial membrane 6 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-131121-445]
ENSDARG00000089101	plrdgb	https://zfin.org/ZDB-GENE-000406-3	PITP-less RdgB-like protein [Source:ZFIN;Acc:ZDB-GENE-000406-3]
ENSDARG00000087873	eevs	https://zfin.org/ZDB-GENE-131121-365	2-epi-5-epi-valiolone synthase [Source:ZFIN;Acc:ZDB-GENE-131121-365]
ENSDARG00000079467	si:ch73-15b2.5	https://zfin.org/ZDB-GENE-030131-5406	si:ch73-15b2.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5406]
ENSDARG00000077698	rsad1	https://zfin.org/ZDB-GENE-030131-2508	radical S-adenosyl methionine domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2508]
ENSDARG00000096257	si:ch73-367p23.2	https://zfin.org/ZDB-GENE-120215-61	si:ch73-367p23.2 [Source:ZFIN;Acc:ZDB-GENE-120215-61]
ENSDARG00000015184	mpp3a	https://zfin.org/ZDB-GENE-130530-555	"membrane protein, palmitoylated 3a (MAGUK p55 subfamily member 3) [Source:ZFIN;Acc:ZDB-GENE-130530-555]"
ENSDARG00000096275	ighv4-2	https://zfin.org/ZDB-GENE-040514-8	immunoglobulin heavy variable 4-2 [Source:ZFIN;Acc:ZDB-GENE-040514-8]
ENSDARG00000011272	uqcc2	https://zfin.org/ZDB-GENE-040426-1726	ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1726]
ENSDARG00000102884	si:ch211-145h19.5	https://zfin.org/ZDB-GENE-110914-112	si:ch211-145h19.5 [Source:ZFIN;Acc:ZDB-GENE-110914-112]
ENSDARG00000104053	si:ch211-203o8.4	https://zfin.org/ZDB-GENE-060503-21	si:ch211-203o8.4 [Source:ZFIN;Acc:ZDB-GENE-060503-21]
ENSDARG00000096259	ighv4-1	https://zfin.org/ZDB-GENE-040514-6	immunoglobulin heavy variable 4-1 [Source:ZFIN;Acc:ZDB-GENE-040514-6]
ENSDARG00000104362	si:ch211-203o8.5	https://zfin.org/ZDB-GENE-060503-116	si:ch211-203o8.5 [Source:ZFIN;Acc:ZDB-GENE-060503-116]
ENSDARG00000101327	znf1076	https://zfin.org/ZDB-GENE-110913-64	zinc finger protein 1076 [Source:ZFIN;Acc:ZDB-GENE-110913-64]
ENSDARG00000078095	cipcb	https://zfin.org/ZDB-GENE-091204-292	CLOCK-interacting pacemaker b [Source:ZFIN;Acc:ZDB-GENE-091204-292]
ENSDARG00000040606	tfap2c	https://zfin.org/ZDB-GENE-041212-61	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma) [Source:ZFIN;Acc:ZDB-GENE-041212-61]
ENSDARG00000092390	si:dkey-6f10.4	https://zfin.org/ZDB-GENE-041210-340	si:dkey-6f10.4 [Source:ZFIN;Acc:ZDB-GENE-041210-340]
ENSDARG00000093660	si:dkey-6f10.3	https://zfin.org/ZDB-GENE-041210-339	si:dkey-6f10.3 [Source:ZFIN;Acc:ZDB-GENE-041210-339]
ENSDARG00000052222	zgc:114118	https://zfin.org/ZDB-GENE-050913-57	zgc:114118 [Source:ZFIN;Acc:ZDB-GENE-050913-57]
ENSDARG00000096802	si:dkeyp-13d11.1.1	https://zfin.org/ZDB-GENE-090313-377	si:dkeyp-13d11.1 [Source:ZFIN;Acc:ZDB-GENE-090313-377]
ENSDARG00000069241	ttc32	https://zfin.org/ZDB-GENE-041014-158	tetratricopeptide repeat domain 32 [Source:ZFIN;Acc:ZDB-GENE-041014-158]
ENSDARG00000032603	st7l	https://zfin.org/ZDB-GENE-080219-43	suppression of tumorigenicity 7 like [Source:ZFIN;Acc:ZDB-GENE-080219-43]
ENSDARG00000078953	epn3a	https://zfin.org/ZDB-GENE-131121-324	epsin 3a [Source:ZFIN;Acc:ZDB-GENE-131121-324]
ENSDARG00000102370	znf1094	https://zfin.org/ZDB-GENE-120703-39	zinc finger protein 1094 [Source:ZFIN;Acc:ZDB-GENE-120703-39]
ENSDARG00000101916	si:dkeyp-44d3.5	https://zfin.org/ZDB-GENE-120703-2	si:dkeyp-44d3.5 [Source:ZFIN;Acc:ZDB-GENE-120703-2]
ENSDARG00000044492	ublcp1	https://zfin.org/ZDB-GENE-040718-3	ubiquitin-like domain containing CTD phosphatase 1 [Source:ZFIN;Acc:ZDB-GENE-040718-3]
ENSDARG00000091834	si:ch211-198m17.1	https://zfin.org/ZDB-GENE-131127-451	si:ch211-198m17.1 [Source:ZFIN;Acc:ZDB-GENE-131127-451]
ENSDARG00000059498	arl16	https://zfin.org/ZDB-GENE-070410-114	ADP-ribosylation factor-like 16 [Source:ZFIN;Acc:ZDB-GENE-070410-114]
ENSDARG00000097156	si:dkey-238d18.14	https://zfin.org/ZDB-GENE-131127-578	si:dkey-238d18.14 [Source:ZFIN;Acc:ZDB-GENE-131127-578]
ENSDARG00000044556	pacs1a	https://zfin.org/ZDB-GENE-050208-244	phosphofurin acidic cluster sorting protein 1a [Source:ZFIN;Acc:ZDB-GENE-050208-244]
ENSDARG00000088972	si:dkey-238d18.4	https://zfin.org/ZDB-GENE-131121-307	si:dkey-238d18.4 [Source:ZFIN;Acc:ZDB-GENE-131121-307]
ENSDARG00000038205	her2	https://zfin.org/ZDB-GENE-980526-274	hairy-related 2 [Source:ZFIN;Acc:ZDB-GENE-980526-274]
ENSDARG00000091831	ddx27	https://zfin.org/ZDB-GENE-031001-8	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27 [Source:ZFIN;Acc:ZDB-GENE-031001-8]
ENSDARG00000046012	slc47a1	https://zfin.org/ZDB-GENE-050327-20	"solute carrier family 47 (multidrug and toxin extrusion), member 1 [Source:ZFIN;Acc:ZDB-GENE-050327-20]"
ENSDARG00000100511	si:dkey-26o16.2	https://zfin.org/ZDB-GENE-131121-396	si:dkey-26o16.2 [Source:ZFIN;Acc:ZDB-GENE-131121-396]
ENSDARG00000101331	tekt1	https://zfin.org/ZDB-GENE-041114-99	tektin 1 [Source:ZFIN;Acc:ZDB-GENE-041114-99]
ENSDARG00000008218	znf410	https://zfin.org/ZDB-GENE-040426-1817	zinc finger protein 410 [Source:ZFIN;Acc:ZDB-GENE-040426-1817]
ENSDARG00000097460	si:zfos-1537b9.2	https://zfin.org/ZDB-GENE-131127-448	si:zfos-1537b9.2 [Source:ZFIN;Acc:ZDB-GENE-131127-448]
ENSDARG00000100280	znfx1	https://zfin.org/ZDB-GENE-110804-2	"zinc finger, NFX1-type containing 1 [Source:ZFIN;Acc:ZDB-GENE-110804-2]"
ENSDARG00000099475	si:ch211-197d11.2	https://zfin.org/ZDB-GENE-131126-62	si:ch211-197d11.2 [Source:ZFIN;Acc:ZDB-GENE-131126-62]
ENSDARG00000102301	si:dkey-26o16.4	https://zfin.org/ZDB-GENE-131127-290	si:dkey-26o16.4 [Source:ZFIN;Acc:ZDB-GENE-131127-290]
ENSDARG00000098071	znf1049	https://zfin.org/ZDB-GENE-131118-26	zinc finger protein 1049 [Source:ZFIN;Acc:ZDB-GENE-131118-26]
ENSDARG00000098281	si:dkey-237m9.1	https://zfin.org/ZDB-GENE-131118-30	si:dkey-237m9.1 [Source:ZFIN;Acc:ZDB-GENE-131118-30]
ENSDARG00000102316	si:dkey-237m9.2	https://zfin.org/ZDB-GENE-131119-68	si:dkey-237m9.2 [Source:ZFIN;Acc:ZDB-GENE-131119-68]
ENSDARG00000101851	znf976	https://zfin.org/ZDB-GENE-131119-69	zinc finger protein 976 [Source:ZFIN;Acc:ZDB-GENE-131119-69]
ENSDARG00000100257	zgc:174314	https://zfin.org/ZDB-GENE-080213-5	zgc:174314 [Source:ZFIN;Acc:ZDB-GENE-080213-5]
ENSDARG00000099561	si:dkeyp-44d3.6	https://zfin.org/ZDB-GENE-120709-18	si:dkeyp-44d3.6 [Source:ZFIN;Acc:ZDB-GENE-120709-18]
ENSDARG00000069245	matn3a	https://zfin.org/ZDB-GENE-040822-21	matrilin 3a [Source:ZFIN;Acc:ZDB-GENE-040822-21]
ENSDARG00000053483	zgc:113054	https://zfin.org/ZDB-GENE-050320-9	zgc:113054 [Source:ZFIN;Acc:ZDB-GENE-050320-9]
ENSDARG00000054562	her15.1	https://zfin.org/ZDB-GENE-030707-2	"hairy and enhancer of split-related 15, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030707-2]"
ENSDARG00000054560	her15.2	https://zfin.org/ZDB-GENE-070627-1	"hairy and enhancer of split-related 15, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-070627-1]"
ENSDARG00000021241	zgc:165604	https://zfin.org/ZDB-GENE-070615-34	zgc:165604 [Source:ZFIN;Acc:ZDB-GENE-070615-34]
ENSDARG00000074443	gas7a	https://zfin.org/ZDB-GENE-130128-1	growth arrest-specific 7a [Source:ZFIN;Acc:ZDB-GENE-130128-1]
ENSDARG00000000567	znf281a	https://zfin.org/ZDB-GENE-131126-34	zinc finger protein 281a [Source:ZFIN;Acc:ZDB-GENE-131126-34]
ENSDARG00000097270	si:ch211-196o14.5	https://zfin.org/ZDB-GENE-131127-206	si:ch211-196o14.5 [Source:ZFIN;Acc:ZDB-GENE-131127-206]
ENSDARG00000098244	si:dkey-19h16.7	https://zfin.org/ZDB-GENE-110914-214	si:dkey-19h16.7 [Source:ZFIN;Acc:ZDB-GENE-110914-214]
ENSDARG00000103982	si:ch211-193l2.6	https://zfin.org/ZDB-GENE-141216-353	si:ch211-193l2.6 [Source:ZFIN;Acc:ZDB-GENE-141216-353]
ENSDARG00000098893	si:dkeyp-44b5.4.1	https://zfin.org/ZDB-GENE-120709-63	si:dkeyp-44b5.4 [Source:ZFIN;Acc:ZDB-GENE-120709-63]
ENSDARG00000059747	si:dkey-106c17.3	https://zfin.org/ZDB-GENE-060503-706	si:dkey-106c17.3 [Source:ZFIN;Acc:ZDB-GENE-060503-706]
ENSDARG00000103091	si:dkey-19h16.8	https://zfin.org/ZDB-GENE-110914-233	si:dkey-19h16.8 [Source:ZFIN;Acc:ZDB-GENE-110914-233]
ENSDARG00000103339	si:ch211-193l2.5	https://zfin.org/ZDB-GENE-141216-226	si:ch211-193l2.5 [Source:ZFIN;Acc:ZDB-GENE-141216-226]
ENSDARG00000052223	rcvrna	https://zfin.org/ZDB-GENE-050913-106	recoverin a [Source:ZFIN;Acc:ZDB-GENE-050913-106]
ENSDARG00000018921	fam84a	https://zfin.org/ZDB-GENE-040426-1247	"family with sequence similarity 84, member A [Source:ZFIN;Acc:ZDB-GENE-040426-1247]"
ENSDARG00000006397	laptm4a	https://zfin.org/ZDB-GENE-030131-1024	lysosomal protein transmembrane 4 alpha [Source:ZFIN;Acc:ZDB-GENE-030131-1024]
ENSDARG00000098835	si:ch211-171l17.6	https://zfin.org/ZDB-GENE-050208-614	si:ch211-171l17.6 [Source:ZFIN;Acc:ZDB-GENE-050208-614]
ENSDARG00000101966	si:ch211-171l17.7	https://zfin.org/ZDB-GENE-050208-454	si:ch211-171l17.7 [Source:ZFIN;Acc:ZDB-GENE-050208-454]
ENSDARG00000102616	si:dkey-3h2.3	https://zfin.org/ZDB-GENE-070705-465	si:dkey-3h2.3 [Source:ZFIN;Acc:ZDB-GENE-070705-465]
ENSDARG00000097769	si:ch211-14j20.2	https://zfin.org/ZDB-GENE-131126-42	si:ch211-14j20.2 [Source:ZFIN;Acc:ZDB-GENE-131126-42]
ENSDARG00000075092	si:dkey-52l18.4	https://zfin.org/ZDB-GENE-080303-19	si:dkey-52l18.4 [Source:ZFIN;Acc:ZDB-GENE-080303-19]
ENSDARG00000102360	si:ch211-11p18.6.1	https://zfin.org/ZDB-GENE-070912-24	si:ch211-11p18.6 [Source:ZFIN;Acc:ZDB-GENE-070912-24]
ENSDARG00000098444	si:dkey-3h2.4	https://zfin.org/ZDB-GENE-070705-466	si:dkey-3h2.4 [Source:ZFIN;Acc:ZDB-GENE-070705-466]
ENSDARG00000094994	si:dkey-106c17.2.1	https://zfin.org/ZDB-GENE-060503-612	si:dkey-106c17.2 [Source:ZFIN;Acc:ZDB-GENE-060503-612]
ENSDARG00000100743	si:dkey-190j3.4	https://zfin.org/ZDB-GENE-070424-218	si:dkey-190j3.4 [Source:ZFIN;Acc:ZDB-GENE-070424-218]
ENSDARG00000026655	tspo	https://zfin.org/ZDB-GENE-041010-125	translocator protein [Source:ZFIN;Acc:ZDB-GENE-041010-125]
ENSDARG00000099910	si:ch211-208f21.3.1	https://zfin.org/ZDB-GENE-110913-7	si:ch211-208f21.3 [Source:ZFIN;Acc:ZDB-GENE-110913-7]
ENSDARG00000093659	entpd5b	https://zfin.org/ZDB-GENE-091118-88	ectonucleoside triphosphate diphosphohydrolase 5b [Source:ZFIN;Acc:ZDB-GENE-091118-88]
ENSDARG00000103442	si:ch211-193l2.3	https://zfin.org/ZDB-GENE-141216-140	si:ch211-193l2.3 [Source:ZFIN;Acc:ZDB-GENE-141216-140]
ENSDARG00000086179	si:dkey-59l11.10.1	https://zfin.org/ZDB-GENE-120703-17	si:dkey-59l11.10 [Source:ZFIN;Acc:ZDB-GENE-120703-17]
ENSDARG00000104619	si:ch211-171l17.4	https://zfin.org/ZDB-GENE-050208-534	si:ch211-171l17.4 [Source:ZFIN;Acc:ZDB-GENE-050208-534]
ENSDARG00000059743	tmem98	https://zfin.org/ZDB-GENE-070112-1092	transmembrane protein 98 [Source:ZFIN;Acc:ZDB-GENE-070112-1092]
ENSDARG00000105100	si:dkey-3h2.2	https://zfin.org/ZDB-GENE-070705-464	si:dkey-3h2.2 [Source:ZFIN;Acc:ZDB-GENE-070705-464]
ENSDARG00000037958	nosip	https://zfin.org/ZDB-GENE-041114-146	nitric oxide synthase interacting protein [Source:ZFIN;Acc:ZDB-GENE-041114-146]
ENSDARG00000086204	gsg1l2a	https://zfin.org/ZDB-GENE-130614-2	gsg1-like 2a [Source:ZFIN;Acc:ZDB-GENE-130614-2]
ENSDARG00000102542	si:ch211-268b14.2	https://zfin.org/ZDB-GENE-131121-648	si:ch211-268b14.2 [Source:ZFIN;Acc:ZDB-GENE-131121-648]
ENSDARG00000097976	si:ch211-282f6.1	https://zfin.org/ZDB-GENE-131127-360	si:ch211-282f6.1 [Source:ZFIN;Acc:ZDB-GENE-131127-360]
ENSDARG00000101388	si:ch211-171l17.14	https://zfin.org/ZDB-GENE-070912-153	si:ch211-171l17.14 [Source:ZFIN;Acc:ZDB-GENE-070912-153]
ENSDARG00000079396	lrfn5b	https://zfin.org/ZDB-GENE-080327-20	leucine rich repeat and fibronectin type III domain containing 5b [Source:ZFIN;Acc:ZDB-GENE-080327-20]
ENSDARG00000015128	rpl27	https://zfin.org/ZDB-GENE-030131-4343	ribosomal protein L27 [Source:ZFIN;Acc:ZDB-GENE-030131-4343]
ENSDARG00000026630	mark3b	https://zfin.org/ZDB-GENE-060929-80	MAP/microtubule affinity-regulating kinase 3b [Source:ZFIN;Acc:ZDB-GENE-060929-80]
ENSDARG00000037961	rcn3	https://zfin.org/ZDB-GENE-040625-175	"reticulocalbin 3, EF-hand calcium binding domain [Source:ZFIN;Acc:ZDB-GENE-040625-175]"
ENSDARG00000105223	pmp22a	https://zfin.org/ZDB-GENE-030131-6757	peripheral myelin protein 22a [Source:ZFIN;Acc:ZDB-GENE-030131-6757]
ENSDARG00000091832	si:dkey-58f6.2	https://zfin.org/ZDB-GENE-131127-585	si:dkey-58f6.2 [Source:ZFIN;Acc:ZDB-GENE-131127-585]
ENSDARG00000097058	si:ch211-60j9.3	https://zfin.org/ZDB-GENE-131127-191	si:ch211-60j9.3 [Source:ZFIN;Acc:ZDB-GENE-131127-191]
ENSDARG00000100723	znf1097	https://zfin.org/ZDB-GENE-110914-20	zinc finger protein 1097 [Source:ZFIN;Acc:ZDB-GENE-110914-20]
ENSDARG00000011125	snrpb	https://zfin.org/ZDB-GENE-040426-1819	small nuclear ribonucleoprotein polypeptides B and B1 [Source:ZFIN;Acc:ZDB-GENE-040426-1819]
ENSDARG00000027978	yy1b	https://zfin.org/ZDB-GENE-040426-2127	YY1 transcription factor b [Source:ZFIN;Acc:ZDB-GENE-040426-2127]
ENSDARG00000017036	si:dkeyp-57f11.2	https://zfin.org/ZDB-GENE-041008-237	si:dkeyp-57f11.2 [Source:ZFIN;Acc:ZDB-GENE-041008-237]
ENSDARG00000008593	nbas	https://zfin.org/ZDB-GENE-041014-367	neuroblastoma amplified sequence [Source:ZFIN;Acc:ZDB-GENE-041014-367]
ENSDARG00000098422	si:ch73-78i9.4	https://zfin.org/ZDB-GENE-141216-233	si:ch73-78i9.4 [Source:ZFIN;Acc:ZDB-GENE-141216-233]
ENSDARG00000099720	evlb	https://zfin.org/ZDB-GENE-040426-1804	Enah/Vasp-like b [Source:ZFIN;Acc:ZDB-GENE-040426-1804]
ENSDARG00000070584	clic5b	https://zfin.org/ZDB-GENE-040426-2542	chloride intracellular channel 5b [Source:ZFIN;Acc:ZDB-GENE-040426-2542]
ENSDARG00000040815	tsku	https://zfin.org/ZDB-GENE-030131-4683	tsukushi small leucine rich proteoglycan homolog (Xenopus laevis) [Source:ZFIN;Acc:ZDB-GENE-030131-4683]
ENSDARG00000105429	si:ch211-193l2.8	https://zfin.org/ZDB-GENE-160114-32	si:ch211-193l2.8 [Source:ZFIN;Acc:ZDB-GENE-160114-32]
ENSDARG00000101457	cdc42ep4a	https://zfin.org/ZDB-GENE-040704-22	CDC42 effector protein (Rho GTPase binding) 4a [Source:ZFIN;Acc:ZDB-GENE-040704-22]
ENSDARG00000102931	si:ch211-212k5.3	https://zfin.org/ZDB-GENE-110914-156	si:ch211-212k5.3 [Source:ZFIN;Acc:ZDB-GENE-110914-156]
ENSDARG00000078688	frs3	https://zfin.org/ZDB-GENE-131121-119	fibroblast growth factor receptor substrate 3 [Source:ZFIN;Acc:ZDB-GENE-131121-119]
ENSDARG00000030154	pak7	https://zfin.org/ZDB-GENE-040426-2085	p21 protein (Cdc42/Rac)-activated kinase 7 [Source:ZFIN;Acc:ZDB-GENE-040426-2085]
ENSDARG00000103581	si:ch211-212k5.1	https://zfin.org/ZDB-GENE-110914-19	si:ch211-212k5.1 [Source:ZFIN;Acc:ZDB-GENE-110914-19]
